table,column,data_type,is_nullable,column_default
marketplace_deals_curation,note,text,YES,""
marketplace_deals_curation,active,boolean,NO,"true"
marketplace_deals_curation,sort_order,integer,NO,"0"
marketplace_deals_curation,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_deals_curation,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_discount_codes,id,uuid,NO,"gen_random_uuid()"
marketplace_discount_codes,code,text,NO,""
marketplace_discount_codes,description,text,YES,""
marketplace_discount_codes,discount_type,text,NO,"'fixed'::text"
marketplace_discount_codes,discount_value,integer,NO,"0"
marketplace_discount_codes,min_order_total,integer,NO,"0"
marketplace_discount_codes,usage_limit,integer,YES,""
marketplace_discount_codes,used_count,integer,NO,"0"
marketplace_discount_codes,starts_at,timestamp with time zone,YES,""
marketplace_discount_codes,ends_at,timestamp with time zone,YES,""
marketplace_discount_codes,is_active,boolean,NO,"true"
marketplace_discount_codes,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_discount_codes,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_disputes,id,uuid,NO,"gen_random_uuid()"
marketplace_disputes,dispute_no,text,NO,""
marketplace_disputes,order_id,uuid,YES,""
marketplace_disputes,order_no,text,NO,""
marketplace_disputes,opened_by_user_id,uuid,YES,""
marketplace_disputes,normalized_email,text,YES,""
marketplace_disputes,vendor_id,uuid,YES,""
marketplace_disputes,reason,text,NO,""
marketplace_disputes,details,text,YES,""
marketplace_disputes,status,text,NO,"'open'::text"
marketplace_disputes,resolution_type,text,YES,""
marketplace_disputes,refund_amount,integer,YES,""
marketplace_disputes,assigned_to,uuid,YES,""
marketplace_disputes,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_disputes,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_disputes,archived_at,timestamp with time zone,YES,""
marketplace_disputes,archive_reason,text,YES,""
marketplace_disputes,retention_hold_until,timestamp with time zone,YES,""
marketplace_disputes,legal_hold_reason,text,YES,""
marketplace_events,id,uuid,NO,"gen_random_uuid()"
marketplace_events,event_type,text,NO,""
marketplace_events,dedupe_key,text,YES,""
marketplace_events,user_id,uuid,YES,""
marketplace_events,normalized_email,text,YES,""
marketplace_events,actor_user_id,uuid,YES,""
marketplace_events,actor_email,text,YES,""
marketplace_events,entity_type,text,YES,""
marketplace_events,entity_id,text,YES,""
marketplace_events,payload,jsonb,NO,"'{}'::jsonb"
marketplace_events,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_inventory_movements,id,uuid,NO,"gen_random_uuid()"
marketplace_inventory_movements,product_id,uuid,YES,""
marketplace_inventory_movements,variant_id,uuid,YES,""
marketplace_inventory_movements,vendor_id,uuid,YES,""
marketplace_inventory_movements,order_id,uuid,YES,""
marketplace_inventory_movements,order_item_id,uuid,YES,""
marketplace_inventory_movements,return_id,uuid,YES,""
marketplace_inventory_movements,movement_type,text,NO,""
marketplace_inventory_movements,delta,integer,NO,""
marketplace_inventory_movements,stock_after,integer,YES,""
marketplace_inventory_movements,reason,text,YES,""
marketplace_inventory_movements,actor_user_id,uuid,YES,""
marketplace_inventory_movements,metadata,jsonb,NO,"'{}'::jsonb"
marketplace_inventory_movements,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_moderation_cases,id,uuid,NO,"gen_random_uuid()"
marketplace_moderation_cases,subject_type,text,NO,""
marketplace_moderation_cases,subject_id,text,NO,""
marketplace_moderation_cases,queue,text,NO,"'general'::text"
marketplace_moderation_cases,status,text,NO,"'open'::text"
marketplace_moderation_cases,decision,text,YES,""
marketplace_moderation_cases,note,text,YES,""
marketplace_moderation_cases,assigned_to,uuid,YES,""
marketplace_moderation_cases,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_moderation_cases,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_moderation_cases,vendor_id,uuid,YES,""
marketplace_notification_attempts,id,uuid,NO,"gen_random_uuid()"
marketplace_notification_attempts,queue_id,uuid,NO,""
marketplace_notification_attempts,channel,text,NO,""
marketplace_notification_attempts,provider,text,YES,""
marketplace_notification_attempts,status,text,NO,"'queued'::text"
marketplace_notification_attempts,reason,text,YES,""
marketplace_notification_attempts,message_id,text,YES,""
marketplace_notification_attempts,payload,jsonb,NO,"'{}'::jsonb"
marketplace_notification_attempts,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_notification_queue,id,uuid,NO,"gen_random_uuid()"
marketplace_notification_queue,user_id,uuid,YES,""
marketplace_notification_queue,normalized_email,text,YES,""
marketplace_notification_queue,channel,text,NO,""
marketplace_notification_queue,template_key,text,NO,""
marketplace_notification_queue,recipient,text,NO,""
marketplace_notification_queue,subject,text,YES,""
marketplace_notification_queue,payload,jsonb,NO,"'{}'::jsonb"
marketplace_notification_queue,status,text,NO,"'queued'::text"
marketplace_notification_queue,entity_type,text,YES,""
marketplace_notification_queue,entity_id,text,YES,""
marketplace_notification_queue,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_notification_queue,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_notification_queue,event_id,uuid,YES,""
marketplace_notification_queue,dedupe_key,text,YES,""
marketplace_notification_queue,provider,text,YES,""
marketplace_notification_queue,provider_message_id,text,YES,""
marketplace_notification_queue,delivery_attempts,integer,NO,"0"
marketplace_notification_queue,last_attempted_at,timestamp with time zone,YES,""
marketplace_notification_queue,next_retry_at,timestamp with time zone,YES,""
marketplace_notification_queue,sent_at,timestamp with time zone,YES,""
marketplace_notification_queue,skipped_reason,text,YES,""
marketplace_notification_queue,last_error,text,YES,""
marketplace_order_groups,id,uuid,NO,"gen_random_uuid()"
marketplace_order_groups,order_id,uuid,NO,""
marketplace_order_groups,order_no,text,NO,""
marketplace_order_groups,vendor_id,uuid,YES,""
marketplace_order_groups,owner_type,text,NO,"'vendor'::text"
marketplace_order_groups,fulfillment_status,text,NO,"'awaiting_acceptance'::text"
marketplace_order_groups,payment_status,text,NO,"'pending'::text"
marketplace_order_groups,payout_status,text,NO,"'eligible'::text"
marketplace_order_groups,subtotal,integer,NO,"0"
marketplace_order_groups,commission_amount,integer,NO,"0"
marketplace_order_groups,net_vendor_amount,integer,NO,"0"
marketplace_order_groups,shipment_code,text,YES,""
marketplace_order_groups,shipment_carrier,text,YES,""
marketplace_order_groups,shipment_tracking_code,text,YES,""
marketplace_order_groups,delivered_at,timestamp with time zone,YES,""
marketplace_order_groups,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_order_groups,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_order_groups,archived_at,timestamp with time zone,YES,""
marketplace_order_groups,archive_reason,text,YES,""
marketplace_order_groups,retention_hold_until,timestamp with time zone,YES,""
marketplace_order_groups,legal_hold_reason,text,YES,""
marketplace_order_items,id,uuid,NO,"gen_random_uuid()"
marketplace_order_items,order_id,uuid,NO,""
marketplace_order_items,order_no,text,NO,""
marketplace_order_items,order_group_id,uuid,YES,""
marketplace_order_items,product_id,uuid,YES,""
marketplace_order_items,vendor_id,uuid,YES,""
marketplace_order_items,quantity,integer,NO,"1"
marketplace_order_items,unit_price,integer,NO,"0"
marketplace_order_items,line_total,integer,NO,"0"
marketplace_order_items,title_snapshot,jsonb,NO,"'{}'::jsonb"
marketplace_order_items,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_orders,id,uuid,NO,"gen_random_uuid()"
marketplace_orders,order_no,text,NO,""
marketplace_orders,user_id,uuid,YES,""
marketplace_orders,normalized_email,text,YES,""
marketplace_orders,status,text,NO,"'placed'::text"
marketplace_orders,payment_status,text,NO,"'pending'::text"
marketplace_orders,payment_method,text,NO,"'bank_transfer'::text"
marketplace_orders,currency,text,NO,"'NGN'::text"
marketplace_orders,subtotal,integer,NO,"0"
marketplace_orders,shipping_total,integer,NO,"0"
marketplace_orders,discount_total,integer,NO,"0"
marketplace_orders,grand_total,integer,NO,"0"
marketplace_orders,buyer_name,text,YES,""
marketplace_orders,buyer_email,text,YES,""
marketplace_orders,buyer_phone,text,YES,""
marketplace_orders,shipping_city,text,YES,""
marketplace_orders,shipping_region,text,YES,""
marketplace_orders,timeline,jsonb,NO,"'[]'::jsonb"
marketplace_orders,placed_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_orders,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_orders,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_orders,platform_fee_total,integer,NO,"0"
marketplace_orders,pricing_breakdown,jsonb,NO,"'{}'::jsonb"
marketplace_orders,display_currency,text,NO,"'NGN'::text"
marketplace_orders,settlement_currency,text,NO,"'NGN'::text"
marketplace_orders,exchange_rate,numeric,NO,"1"
marketplace_orders,exchange_rate_source,text,NO,"'none'::text"
marketplace_orders,exchange_rate_at,timestamp with time zone,YES,""
marketplace_orders,currency_snapshot,jsonb,NO,"'{}'::jsonb"
marketplace_orders,archived_at,timestamp with time zone,YES,""
marketplace_orders,archive_reason,text,YES,""
marketplace_orders,retention_hold_until,timestamp with time zone,YES,""
marketplace_orders,legal_hold_reason,text,YES,""
marketplace_payment_records,id,uuid,NO,"gen_random_uuid()"
marketplace_payment_records,order_id,uuid,YES,""
marketplace_payment_records,order_no,text,NO,""
marketplace_payment_records,provider,text,NO,"'manual'::text"
marketplace_payment_records,method,text,NO,"'bank_transfer'::text"
marketplace_payment_records,status,text,NO,"'pending'::text"
marketplace_payment_records,reference,text,NO,""
marketplace_payment_records,amount,integer,NO,"0"
marketplace_payment_records,evidence_note,text,YES,""
marketplace_payment_records,verified_by,uuid,YES,""
marketplace_payment_records,verified_at,timestamp with time zone,YES,""
marketplace_payment_records,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_payment_records,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_payment_records,archived_at,timestamp with time zone,YES,""
marketplace_payment_records,archive_reason,text,YES,""
marketplace_payment_records,retention_hold_until,timestamp with time zone,YES,""
marketplace_payment_records,legal_hold_reason,text,YES,""
marketplace_payment_records,bank_reference,text,YES,""
marketplace_payment_records,proof_url,text,YES,""
marketplace_payment_records,proof_public_id,text,YES,""
marketplace_payment_records,proof_name,text,YES,""
marketplace_payment_records,proof_uploaded_at,timestamp with time zone,YES,""
marketplace_payment_records,submitted_at,timestamp with time zone,YES,""
marketplace_payment_records,wallet_transaction_id,uuid,YES,""
marketplace_payment_records,metadata,jsonb,NO,"'{}'::jsonb"
marketplace_payout_requests,id,uuid,NO,"gen_random_uuid()"
marketplace_payout_requests,reference,text,NO,""
marketplace_payout_requests,vendor_id,uuid,YES,""
marketplace_payout_requests,amount,integer,NO,"0"
marketplace_payout_requests,status,text,NO,"'requested'::text"
marketplace_payout_requests,requested_by,uuid,YES,""
marketplace_payout_requests,reviewed_by,uuid,YES,""
marketplace_payout_requests,review_note,text,YES,""
marketplace_payout_requests,reviewed_at,timestamp with time zone,YES,""
marketplace_payout_requests,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_payout_requests,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_payout_requests,archived_at,timestamp with time zone,YES,""
marketplace_payout_requests,archive_reason,text,YES,""
marketplace_payout_requests,retention_hold_until,timestamp with time zone,YES,""
marketplace_payout_requests,legal_hold_reason,text,YES,""
marketplace_product_media,id,uuid,NO,"gen_random_uuid()"
marketplace_product_media,product_id,uuid,NO,""
marketplace_product_media,variant_id,uuid,YES,""
marketplace_product_media,kind,text,NO,"'image'::text"
marketplace_product_media,url,text,NO,""
marketplace_product_media,public_id,text,YES,""
marketplace_product_media,is_primary,boolean,NO,"false"
marketplace_product_media,sort_order,integer,NO,"0"
marketplace_product_media,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_product_variants,id,uuid,NO,"gen_random_uuid()"
marketplace_product_variants,product_id,uuid,NO,""
marketplace_product_variants,sku,text,NO,""
marketplace_product_variants,options,jsonb,NO,"'{}'::jsonb"
marketplace_product_variants,price,integer,NO,"0"
marketplace_product_variants,compare_at_price,integer,YES,""
marketplace_product_variants,stock,integer,NO,"0"
marketplace_product_variants,status,text,NO,"'active'::text"
marketplace_product_variants,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_product_variants,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_product_variants,currency,text,NO,"'NGN'::text"
marketplace_product_variants,media_id,uuid,YES,""
marketplace_product_variants,axis_color,text,YES,""
marketplace_product_variants,axis_size,text,YES,""
marketplace_product_variants,axis_material,text,YES,""
marketplace_product_variants,low_stock_threshold,integer,NO,"3"
marketplace_product_variants,sort_order,integer,NO,"0"
marketplace_products,id,uuid,NO,"gen_random_uuid()"
marketplace_products,vendor_id,uuid,YES,""
marketplace_products,category_id,uuid,YES,""
marketplace_products,brand_id,uuid,YES,""
marketplace_products,slug,text,NO,""
marketplace_products,title,text,NO,""
marketplace_products,summary,text,YES,""
marketplace_products,description,text,YES,""
marketplace_products,inventory_owner_type,text,NO,"'vendor'::text"
marketplace_products,base_price,integer,NO,"0"
marketplace_products,compare_at_price,integer,YES,""
marketplace_products,currency,text,NO,"'NGN'::text"
marketplace_products,total_stock,integer,NO,"0"
marketplace_products,sku,text,NO,""
marketplace_products,rating,numeric,NO,"0"
marketplace_products,review_count,integer,NO,"0"
marketplace_products,featured,boolean,NO,"false"
marketplace_products,approval_status,text,NO,"'draft'::text"
marketplace_products,status,text,NO,"'active'::text"
marketplace_products,trust_badges,ARRAY,NO,"'{}'::text[]"
marketplace_products,filter_data,jsonb,NO,"'{}'::jsonb"
marketplace_products,specifications,jsonb,NO,"'{}'::jsonb"
marketplace_products,delivery_note,text,YES,""
marketplace_products,lead_time,text,YES,""
marketplace_products,cod_eligible,boolean,NO,"false"
marketplace_products,moderation_note,text,YES,""
marketplace_products,reviewed_by,uuid,YES,""
marketplace_products,reviewed_at,timestamp with time zone,YES,""
marketplace_products,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_products,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_products,archived_at,timestamp with time zone,YES,""
marketplace_products,archive_reason,text,YES,""
marketplace_products,deleted_at,timestamp with time zone,YES,""
marketplace_products,deleted_reason,text,YES,""
marketplace_products,retention_hold_until,timestamp with time zone,YES,""
marketplace_products,legal_hold_reason,text,YES,""
marketplace_recently_viewed,id,uuid,NO,"gen_random_uuid()"
marketplace_recently_viewed,user_id,uuid,YES,""
marketplace_recently_viewed,normalized_email,text,YES,""
marketplace_recently_viewed,product_id,uuid,YES,""
marketplace_recently_viewed,last_viewed_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_recommendation_signals,id,uuid,NO,"gen_random_uuid()"
marketplace_recommendation_signals,source_product_id,uuid,NO,""
marketplace_recommendation_signals,related_product_id,uuid,NO,""
marketplace_recommendation_signals,signal_kind,text,NO,""
marketplace_recommendation_signals,score,double precision,NO,"0"
marketplace_recommendation_signals,support_count,integer,NO,"0"
marketplace_recommendation_signals,last_observed_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_recommendation_signals,metadata,jsonb,NO,"'{}'::jsonb"
marketplace_recommendation_signals,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_recommendation_signals,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_refunds,id,uuid,NO,"gen_random_uuid()"
marketplace_refunds,refund_no,text,NO,""
marketplace_refunds,order_id,uuid,YES,""
marketplace_refunds,order_item_id,uuid,YES,""
marketplace_refunds,return_id,uuid,YES,""
marketplace_refunds,dispute_id,uuid,YES,""
marketplace_refunds,vendor_id,uuid,YES,""
marketplace_refunds,initiated_by_user_id,uuid,YES,""
marketplace_refunds,amount_minor,integer,NO,"0"
marketplace_refunds,currency,text,NO,"'NGN'::text"
marketplace_refunds,reason,text,YES,""
marketplace_refunds,status,text,NO,"'pending'::text"
marketplace_refunds,payment_method,text,YES,""
marketplace_refunds,payment_reference,text,YES,""
marketplace_refunds,approved_at,timestamp with time zone,YES,""
marketplace_refunds,captured_at,timestamp with time zone,YES,""
marketplace_refunds,reconciled_at,timestamp with time zone,YES,""
marketplace_refunds,failure_reason,text,YES,""
marketplace_refunds,metadata,jsonb,NO,"'{}'::jsonb"
marketplace_refunds,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_refunds,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_reports,id,uuid,NO,"gen_random_uuid()"
marketplace_reports,reporter_user_id,uuid,YES,""
marketplace_reports,subject_type,text,NO,""
marketplace_reports,subject_id,text,NO,""
marketplace_reports,reason,text,NO,""
marketplace_reports,details,text,YES,""
marketplace_reports,status,text,NO,"'open'::text"
marketplace_reports,assigned_to,uuid,YES,""
marketplace_reports,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_reports,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_reports,archived_at,timestamp with time zone,YES,""
marketplace_reports,archive_reason,text,YES,""
marketplace_reports,deleted_at,timestamp with time zone,YES,""
marketplace_reports,deleted_reason,text,YES,""
marketplace_reports,retention_hold_until,timestamp with time zone,YES,""
marketplace_reports,legal_hold_reason,text,YES,""
marketplace_returns,id,uuid,NO,"gen_random_uuid()"
marketplace_returns,order_item_id,uuid,YES,""
marketplace_returns,reason,text,NO,""
marketplace_returns,details,text,YES,""
marketplace_returns,status,text,NO,"'requested'::text"
marketplace_returns,requested_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_returns,resolved_at,timestamp with time zone,YES,""
marketplace_returns,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_returns,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_returns,archived_at,timestamp with time zone,YES,""
marketplace_returns,archive_reason,text,YES,""
marketplace_returns,retention_hold_until,timestamp with time zone,YES,""
marketplace_returns,legal_hold_reason,text,YES,""
marketplace_review_photos,id,uuid,NO,"gen_random_uuid()"
marketplace_review_photos,review_id,uuid,NO,""
marketplace_review_photos,uploader_user_id,uuid,YES,""
marketplace_review_photos,url,text,NO,""
marketplace_review_photos,public_id,text,YES,""
marketplace_review_photos,alt_text,text,YES,""
marketplace_review_photos,width,integer,YES,""
marketplace_review_photos,height,integer,YES,""
marketplace_review_photos,bytes,integer,YES,""
marketplace_review_photos,moderation_status,text,NO,"'pending'::text"
marketplace_review_photos,moderation_note,text,YES,""
marketplace_review_photos,moderated_at,timestamp with time zone,YES,""
marketplace_review_photos,moderated_by_user_id,uuid,YES,""
marketplace_review_photos,sort_order,integer,NO,"0"
marketplace_review_photos,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_review_photos,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_review_votes,id,uuid,NO,"gen_random_uuid()"
marketplace_review_votes,review_id,uuid,NO,""
marketplace_review_votes,voter_user_id,uuid,NO,""
marketplace_review_votes,vote,smallint,NO,"1"
marketplace_review_votes,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_reviews,id,uuid,NO,"gen_random_uuid()"
marketplace_reviews,order_item_id,uuid,YES,""
marketplace_reviews,product_id,uuid,YES,""
marketplace_reviews,vendor_id,uuid,YES,""
marketplace_reviews,user_id,uuid,YES,""
marketplace_reviews,buyer_name,text,YES,""
marketplace_reviews,rating,integer,NO,"0"
marketplace_reviews,title,text,YES,""
marketplace_reviews,body,text,YES,""
marketplace_reviews,media,jsonb,NO,"'[]'::jsonb"
marketplace_reviews,is_verified_purchase,boolean,NO,"false"
marketplace_reviews,status,text,NO,"'pending'::text"
marketplace_reviews,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_reviews,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_reviews,archived_at,timestamp with time zone,YES,""
marketplace_reviews,archive_reason,text,YES,""
marketplace_reviews,deleted_at,timestamp with time zone,YES,""
marketplace_reviews,deleted_reason,text,YES,""
marketplace_reviews,retention_hold_until,timestamp with time zone,YES,""
marketplace_reviews,legal_hold_reason,text,YES,""
marketplace_reviews,verified_purchase,boolean,NO,"false"
marketplace_reviews,helpful_count,integer,NO,"0"
marketplace_reviews,photo_count,integer,NO,"0"
marketplace_role_memberships,id,uuid,NO,"gen_random_uuid()"
marketplace_role_memberships,user_id,uuid,YES,""
marketplace_role_memberships,normalized_email,text,YES,""
marketplace_role_memberships,scope_type,text,NO,"'platform'::text"
marketplace_role_memberships,scope_id,uuid,YES,""
marketplace_role_memberships,role,text,NO,""
marketplace_role_memberships,is_active,boolean,NO,"true"
marketplace_role_memberships,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_role_memberships,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_settings,id,uuid,NO,"gen_random_uuid()"
marketplace_settings,key,text,NO,""
marketplace_settings,value,jsonb,NO,"'{}'::jsonb"
marketplace_settings,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_settings,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_shipments,id,uuid,NO,"gen_random_uuid()"
marketplace_shipments,order_group_id,uuid,NO,""
marketplace_shipments,order_no,text,NO,""
marketplace_shipments,shipment_no,text,NO,""
marketplace_shipments,carrier,text,YES,""
marketplace_shipments,tracking_code,text,YES,""
marketplace_shipments,status,text,NO,"'pending'::text"
marketplace_shipments,shipped_at,timestamp with time zone,YES,""
marketplace_shipments,delivered_at,timestamp with time zone,YES,""
marketplace_shipments,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_shipments,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_support_messages,id,uuid,NO,"gen_random_uuid()"
marketplace_support_messages,thread_id,uuid,NO,""
marketplace_support_messages,user_id,uuid,YES,""
marketplace_support_messages,normalized_email,text,YES,""
marketplace_support_messages,sender_type,text,NO,"'buyer'::text"
marketplace_support_messages,body,text,NO,""
marketplace_support_messages,attachment_url,text,YES,""
marketplace_support_messages,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_support_messages,archived_at,timestamp with time zone,YES,""
marketplace_support_messages,archive_reason,text,YES,""
marketplace_support_messages,deleted_at,timestamp with time zone,YES,""
marketplace_support_messages,deleted_reason,text,YES,""
marketplace_support_messages,retention_hold_until,timestamp with time zone,YES,""
marketplace_support_messages,legal_hold_reason,text,YES,""
marketplace_support_threads,id,uuid,NO,"gen_random_uuid()"
marketplace_support_threads,user_id,uuid,YES,""
marketplace_support_threads,normalized_email,text,YES,""
marketplace_support_threads,subject,text,NO,""
marketplace_support_threads,status,text,NO,"'open'::text"
marketplace_support_threads,channel,text,NO,"'email'::text"
marketplace_support_threads,last_message,text,YES,""
marketplace_support_threads,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_support_threads,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_support_threads,archived_at,timestamp with time zone,YES,""
marketplace_support_threads,archive_reason,text,YES,""
marketplace_support_threads,deleted_at,timestamp with time zone,YES,""
marketplace_support_threads,deleted_reason,text,YES,""
marketplace_support_threads,retention_hold_until,timestamp with time zone,YES,""
marketplace_support_threads,legal_hold_reason,text,YES,""
marketplace_user_comm_preferences,id,uuid,NO,"gen_random_uuid()"
marketplace_user_comm_preferences,user_id,uuid,YES,""
marketplace_user_comm_preferences,normalized_email,text,YES,""
marketplace_user_comm_preferences,email_enabled,boolean,NO,"true"
marketplace_user_comm_preferences,whatsapp_enabled,boolean,NO,"true"
marketplace_user_comm_preferences,marketing_enabled,boolean,NO,"false"
marketplace_user_comm_preferences,critical_alerts_enabled,boolean,NO,"true"
marketplace_user_comm_preferences,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_user_comm_preferences,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_user_notifications,id,uuid,NO,"gen_random_uuid()"
marketplace_user_notifications,user_id,uuid,YES,""
marketplace_user_notifications,normalized_email,text,YES,""
marketplace_user_notifications,channel,text,NO,"'in_app'::text"
marketplace_user_notifications,title,text,NO,""
marketplace_user_notifications,body,text,NO,""
marketplace_user_notifications,payload,jsonb,NO,"'{}'::jsonb"
marketplace_user_notifications,read_at,timestamp with time zone,YES,""
marketplace_user_notifications,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_vendor_applications,id,uuid,NO,"gen_random_uuid()"
marketplace_vendor_applications,user_id,uuid,YES,""
marketplace_vendor_applications,normalized_email,text,YES,""
marketplace_vendor_applications,store_name,text,NO,""
marketplace_vendor_applications,proposed_store_slug,text,NO,""
marketplace_vendor_applications,legal_name,text,NO,""
marketplace_vendor_applications,contact_phone,text,YES,""
marketplace_vendor_applications,category_focus,text,YES,""
marketplace_vendor_applications,story,text,YES,""
marketplace_vendor_applications,status,text,NO,"'draft'::text"
marketplace_vendor_applications,review_note,text,YES,""
marketplace_vendor_applications,reviewed_by,uuid,YES,""
marketplace_vendor_applications,submitted_at,timestamp with time zone,YES,""
marketplace_vendor_applications,reviewed_at,timestamp with time zone,YES,""
marketplace_vendor_applications,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_vendor_applications,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_vendor_applications,progress_step,text,NO,"'start'::text"
marketplace_vendor_applications,documents_json,jsonb,NO,"'{}'::jsonb"
marketplace_vendor_applications,draft_payload,jsonb,NO,"'{}'::jsonb"
marketplace_vendor_applications,agreement_accepted_at,timestamp with time zone,YES,""
marketplace_vendor_applications,onboarding_completed_at,timestamp with time zone,YES,""
marketplace_vendor_follows,id,uuid,NO,"gen_random_uuid()"
marketplace_vendor_follows,user_id,uuid,YES,""
marketplace_vendor_follows,normalized_email,text,YES,""
marketplace_vendor_follows,vendor_id,uuid,YES,""
marketplace_vendor_follows,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
marketplace_vendor_trust_snapshots,id,uuid,NO,"gen_random_uuid()"
marketplace_vendor_trust_snapshots,vendor_id,uuid,NO,""
marketplace_vendor_trust_snapshots,trust_score,integer,NO,""
marketplace_vendor_trust_snapshots,fulfillment_rate,numeric,YES,""
marketplace_vendor_trust_snapshots,dispute_rate,numeric,YES,""
marketplace_vendor_trust_snapshots,review_score,numeric,YES,""
marketplace_vendor_trust_snapshots,tier,text,NO,""
marketplace_vendor_trust_snapshots,trigger_reason,text,NO,""
marketplace_vendor_trust_snapshots,computed_at,timestamp with time zone,NO,"now()"
marketplace_vendor_trust_snapshots,computed_by,text,NO,"'system'::text"
marketplace_vendors,id,uuid,NO,"gen_random_uuid()"
marketplace_vendors,slug,text,NO,""
marketplace_vendors,name,text,NO,""
marketplace_vendors,description,text,YES,""
marketplace_vendors,owner_user_id,uuid,YES,""
marketplace_vendors,owner_type,text,NO,"'vendor'::text"
marketplace_vendors,status,text,NO,"'pending'::text"
marketplace_vendors,verification_level,text,NO,"'bronze'::text"
marketplace_vendors,trust_score,numeric,NO,"0"
marketplace_vendors,response_sla_hours,integer,NO,"24"
marketplace_vendors,fulfillment_rate,numeric,NO,"0"
marketplace_vendors,dispute_rate,numeric,NO,"0"
marketplace_vendors,review_score,numeric,NO,"0"
marketplace_vendors,followers_count,integer,NO,"0"
marketplace_vendors,accent,text,YES,"'#B2863B'::text"
marketplace_vendors,hero_image_url,text,YES,""
marketplace_vendors,badges,ARRAY,NO,"'{}'::text[]"
marketplace_vendors,support_email,text,YES,""
marketplace_vendors,support_phone,text,YES,""
